games: 11, white: 18%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 g6 , forced: 7
games: 112, white: 46%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5, forced: 9
games: 11, white: 18%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 g6 , forced: 6
games: 112, white: 46%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5, forced: 9
games: 112, white: 46%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5, forced: 10
games: 11, white: 18%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 g6 , forced: 7
games: 112, white: 46%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5, forced: 10
games: 10, white: 10%, black: 50%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 fxe5 , forced: 11
games: 10, white: 10%, black: 50%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 fxe5 , forced: 10
games: 10, white: 10%, black: 50%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. Nf4 fxe5 , forced: 11
games: 22, white: 45%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. f4 fxe5 , forced: 12
games: 141, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O Qb6 , forced: 7
games: 202, white: 49%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. f4 c5 6. Ngf3 Nc6 , forced: 5
games: 22, white: 45%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. f4 fxe5 , forced: 11
games: 141, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O Qb6 , forced: 6
games: 22, white: 45%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. f4 fxe5 , forced: 12
games: 22, white: 31%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf3, forced: 7
games: 141, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O Qb6 , forced: 6
games: 141, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O Qb6 , forced: 7
games: 141, white: 46%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O Qb6 , forced: 7
games: 10, white: 30%, black: 50%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Qb6 , forced: 5
games: 22, white: 31%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf3, forced: 6
games: 144, white: 47%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Nh3, forced: 6
games: 144, white: 47%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Nh3, forced: 5
games: 22, white: 31%, black: 18%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf3, forced: 7
games: 144, white: 47%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Nh3, forced: 6
games: 11, white: 36%, black: 36%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 cxd4 7. cxd4 Nb4 , forced: 5
games: 11, white: 36%, black: 36%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 cxd4 7. cxd4 Nb4 8. Bb1, forced: 6
games: 11, white: 36%, black: 36%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 a5 8. Nf3 a4 , forced: 7
games: 11, white: 36%, black: 36%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 a5 8. Nf3 a4 , forced: 6
games: 11, white: 36%, black: 36%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 a5 8. Nf3 a4 , forced: 7
games: 179, white: 47%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O a5 9. a4, forced: 7
games: 179, white: 47%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O a5 9. a4, forced: 6
games: 179, white: 47%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O a5 9. a4, forced: 6
games: 179, white: 47%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O a5 9. a4, forced: 7
games: 179, white: 47%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O a5 9. a4, forced: 7
games: 25, white: 48%, black: 32%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4, forced: 9
games: 41, white: 39%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. Bf4 Bxf4 12. Nxf4, forced: 14
games: 25, white: 48%, black: 32%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4, forced: 8
games: 41, white: 39%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. Bf4 Bxf4 12. Nxf4, forced: 13
games: 41, white: 39%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. Bf4 Bxf4 12. Nxf4, forced: 14
games: 25, white: 48%, black: 32%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4, forced: 8
games: 25, white: 48%, black: 32%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4, forced: 9
games: 114, white: 49%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ndf3 Qb6 8. a3 a5 , forced: 5
games: 25, white: 48%, black: 32%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4, forced: 9
games: 10, white: 40%, black: 40%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ndf3 Qb6 8. a3 a5 9. b3 cxd4 , forced: 6
games: 22, white: 27%, black: 13%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 Qb6 8. g3, forced: 5
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qc7 12. h3, forced: 14
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Qc7 11. O-O Bd6 12. h3, forced: 15
games: 52, white: 44%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. Nf4, forced: 7
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qc7 12. h3, forced: 14
games: 52, white: 44%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. Nf4, forced: 6
games: 20, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. b4, forced: 10
games: 24, white: 41%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 , forced: 8
games: 52, white: 44%, black: 23%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. Nf4, forced: 7
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qc7 12. h3, forced: 13
games: 16, white: 43%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 12. Nf3, forced: 8
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Qc7 11. O-O Bd6 12. h3, forced: 14
games: 20, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. b4, forced: 9
games: 24, white: 41%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 , forced: 7
games: 83, white: 45%, black: 22%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 , forced: 3
games: 24, white: 41%, black: 25%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 , forced: 8
games: 16, white: 43%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 12. Nf3, forced: 7
games: 20, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. b4, forced: 9
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qc7 12. h3, forced: 13
games: 16, white: 43%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4 g6 12. Nf3, forced: 8
games: 20, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. b4, forced: 10
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qc7 12. h3, forced: 14
games: 16, white: 43%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ngf3 Qb6 8. Nb3 cxd4 , forced: 6
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Qc7 11. O-O Bd6 12. h3, forced: 15
games: 20, white: 45%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. b4, forced: 10
games: 16, white: 43%, black: 31%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. f4 c5 6. Ngf3 Nc6 7. c3 Qb6 8. Nb3 cxd4 , forced: 6
games: 170, white: 41%, black: 12%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qc7 12. h3, forced: 14
games: 257, white: 53%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 g6 8. h4, forced: 6
games: 257, white: 53%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 g6 8. h4, forced: 5
games: 257, white: 53%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 g6 8. h4, forced: 5
games: 257, white: 53%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 g6 8. h4, forced: 6
games: 257, white: 53%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 g6 8. h4, forced: 6
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 , forced: 8
games: 33, white: 45%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ngf3 Qb6 , forced: 6
games: 61, white: 47%, black: 24%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. f4 Nc6 7. Ndf3 Qb6 8. a3 Be7 9. b4 cxd4 10. cxd4, forced: 7
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. Bxc6, forced: 11
games: 33, white: 45%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. f4 c5 6. Ngf3 Nc6 7. c3 Qb6 , forced: 6
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 , forced: 7
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 , forced: 7
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. Bxc6, forced: 10
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 , forced: 8
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. Bxc6, forced: 10
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 , forced: 8
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. Bxc6, forced: 11
games: 15, white: 46%, black: 33%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. dxc5 g4 10. Nd4 Ndxe5 11. Bb5 Bd7 12. Bxc6, forced: 11
games: 235, white: 51%, black: 19%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. f4 c5 6. Ngf3, forced: 5
games: 23, white: 47%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4 Nxb4 , forced: 9
games: 84, white: 47%, black: 21%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ndf3 Nc6 7. Ne2 Be7 , forced: 4
games: 23, white: 47%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4 Nxb4 , forced: 8
games: 23, white: 47%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Ngf3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4 Nxb4 , forced: 8
games: 23, white: 47%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Ngf3 c5 6. c3 Nc6 7. Bd3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4 Nxb4 , forced: 9
games: 11, white: 36%, black: 27%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. c3 Nc6 6. Ngf3 cxd4 7. cxd4 Nb4 8. Bb1 dxe4 9. Nxe4, forced: 7
games: 23, white: 47%, black: 30%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 Nc6 7. Ngf3 Be7 8. O-O g5 9. b4 cxd4 10. cxd4 Nxb4 , forced: 9
games: 137, white: 50%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Nh3 Ba6 , forced: 7
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qb6 12. Bf4, forced: 14
games: 137, white: 50%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Nh3 Ba6 , forced: 6
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qb6 12. Bf4, forced: 14
games: 137, white: 50%, black: 20%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. e5 Nfd7 6. c3 b6 7. Nh3 Ba6 , forced: 7
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Qb6 11. Nf3 Bd6 12. Bf4, forced: 15
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Qb6 9. Nf3 f6 10. exf6 Nxf6 11. O-O Bd6 12. Bf4, forced: 16
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 Qb6 8. Nf3 cxd4 9. cxd4 f6 10. exf6 Nxf6 11. O-O Bd6 12. Bf4, forced: 16
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qb6 12. Bf4, forced: 13
games: 23, white: 43%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4, forced: 8
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qb6 12. Bf4, forced: 13
games: 202, white: 42%, black: 8%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Qb6 11. Nf3 Bd6 12. Bf4, forced: 14
games: 23, white: 43%, black: 26%, pgn:1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. c3 c5 6. Bd3 b6 7. Ne2 Ba6 8. Bxa6 Nxa6 9. O-O Nc7 10. Nf4 Be7 11. Qg4, forced: 7
